time,x,y,z,angle_xz,tag,color,rgb,rgb1,rgb2,rgb3,rgb4,servo_angle,occlusion,lm_score
0,0,0,0,0,N/A,dimgray,"(91.17414233965481, 92.92568719369274, 101.72906456424462)","(136.85957809503515, 139.77562326869807, 152.81440443213296)","(45.59194545067121, 44.19305348391221, 48.33368847219263)","(132.85212017899, 137.9296825058598, 151.92201150649905)","(49.392925633922864, 49.80438951630087, 53.84615384615385)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(92.10728105906314, 92.66043788187373, 102.50295315682281)","(138.19448979591837, 141.094693877551, 155.2683673469388)","(46.135569105691054, 42.73191056910569, 46.60548780487805)","(135.0373469387755, 139.2069387755102, 154.20612244897958)","(49.423577235772356, 47.99430894308943, 54.35650406504065)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(96.2142566191446, 94.22438172825139, 107.4521384928717)","(140.8573829531813, 142.27707082833132, 157.3951980792317)","(50.90459110473458, 45.04973696795791, 55.08464849354376)","(137.3190476190476, 139.66213151927437, 156.1265306122449)","(56.07746160794941, 50.21544715447155, 61.45709123757904)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.69096681442434, 94.68503654007428, 106.36012938780401)","(139.97286914765905, 141.52749099639857, 156.3920768307323)","(51.62003825920612, 46.207077953132476, 54.26733620277379)","(136.3308523409364, 139.3152460984394, 154.65258103241297)","(55.18531802965089, 52.062171209947394, 60.52821616451459)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.68130976528542, 94.47655751955955, 106.61529991306868)","(139.78742228598756, 141.04184600669535, 155.98565279770446)","(51.65158371040724, 46.158371040723985, 54.84353417480352)","(136.02213188798555, 138.60140018066846, 155.18947606142729)","(55.60031488978857, 52.36392262708052, 60.69455690508322)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.08931451612904, 94.68037634408603, 107.76471774193548)","(138.56155913978495, 141.01612903225808, 156.50645161290322)","(52.156451612903226, 47.08682795698925, 57.09489247311828)","(134.31155913978495, 138.20913978494625, 154.09543010752688)","(55.32768817204301, 52.409408602150535, 63.362096774193546)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(96.64314921788797, 94.48679171805024, 107.40325825923281)","(139.95456989247313, 141.56451612903226, 156.83978494623656)","(52.85167336010709, 46.492369477911645, 56.06506024096385)","(136.22454637096774, 138.74017137096774, 155.0773689516129)","(57.833835341365464, 51.44779116465863, 61.889558232931726)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.88951612903226, 94.21180875576037, 106.95437788018434)","(139.55313092979128, 140.11337760910817, 155.4639468690702)","(51.60910815939279, 46.3323055028463, 55.561907020872866)","(136.26814516129033, 137.8597670250896, 153.99171146953404)","(56.093413978494624, 52.43189964157706, 62.63978494623656)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.76484480431849, 94.24905533063428, 107.22564102564102)","(138.51713900134953, 139.8736842105263, 154.94197031039135)","(52.71201079622132, 47.14574898785425, 56.72631578947368)","(134.50634278002698, 137.4663967611336, 153.42024291497975)","(57.32388663967611, 52.51039136302294, 63.8140350877193)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.34713707345286, 94.04864083285136, 106.56668594563331)","(138.1069302214813, 139.65610859728505, 155.08930697785186)","(51.98428197189807, 46.30435818051917, 56.159085496546794)","(134.93634727845253, 137.7370670265407, 153.63742690058479)","(56.32748538011696, 52.378317588843906, 61.27620332883491)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.42075494165277, 94.26488449630864, 106.38711597999524)","(138.06120504882114, 139.6606334841629, 154.6556322934032)","(51.92212431531317, 47.387711359847586, 55.64848773517504)","(135.07168373422243, 137.66325315551322, 153.33769945225055)","(56.62800666825434, 52.34793998571088, 61.90664443915218)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.31231527093595, 94.24978267168936, 106.11955954795711)","(138.27761836441894, 140.65136298421808, 154.56432329029172)","(51.9571326506311, 46.25744224815432, 55.03143605620386)","(134.59530261969286, 138.6280487804878, 153.83062330623306)","(56.7208726945569, 51.73099415204678, 61.283400809716596)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.68338667442536, 94.06738434681408, 106.55036368926389)","(139.31836734693877, 141.290756302521, 156.31548619447778)","(51.14203730272597, 45.60593017694883, 54.38976566236251)","(136.31473922902495, 139.0328798185941, 155.10657596371883)","(56.24074074074074, 50.63527551942186, 60.6449864498645)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(96.22548734361362, 95.05942682572011, 107.5074919988362)","(139.84839650145773, 141.98309037900876, 157.13061224489795)","(52.65534262485482, 47.337688734030195, 57.01742160278746)","(136.15043731778425, 138.99708454810497, 154.43411078717202)","(56.58739837398374, 52.289198606271775, 61.840301974448316)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(96.0244399185336, 94.07999547408916, 106.66208418194162)","(139.4451247165533, 141.27301587301588, 156.0873015873016)","(51.39250225835592, 45.86607949412827, 55.43112014453478)","(137.12721088435373, 139.06621315192743, 154.24625850340135)","(56.476513098464316, 50.48938572719061, 61.278003613369464)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.51085789285288, 93.76762916119795, 107.23070039374777)","(139.29148732663796, 140.72070779531325, 155.7907699665232)","(52.1336032388664, 45.432960228625866, 55.963562753036435)","(134.99736967957915, 138.34959349593495, 155.27833572453372)","(55.95808525839485, 50.9378423434151, 62.281257442248155)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.36225912778905, 94.15758113590263, 107.1127028397566)","(139.2665142276423, 140.85365853658536, 156.3043699186992)","(51.82818825910931, 46.57211538461539, 55.83830971659919)","(135.1526930894309, 137.8508638211382, 154.7700711382114)","(55.540485829959515, 51.719635627530366, 61.93016194331984)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.6788192591011, 94.06795131845841, 107.25424362122344)","(139.7916131792897, 141.04856653829697, 156.62130937098846)","(51.51736629021948, 45.51310462390795, 55.661836778180266)","(136.1910569105691, 139.06375695335902, 155.2785622593068)","(55.55785212017899, 51.01875133177072, 61.84956317920307)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.54735591206179, 94.53149138443256, 106.58122400475342)","(138.73565134555847, 141.23529411764707, 155.66896880209575)","(51.80597722960152, 46.83681214421252, 55.15085388994307)","(135.779947606573, 138.3181709930936, 154.598475827578)","(56.2042220113852, 52.10056925996205, 61.29814990512334)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(95.60978535353536, 94.2810606060606, 107.40972222222223)","(138.99316801619435, 140.98785425101215, 156.24772267206478)","(51.434223790322584, 46.612651209677416, 56.42061491935484)","(135.79073886639677, 138.08476720647772, 154.3421052631579)","(56.557963709677416, 51.803931451612904, 63.01461693548387)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(97.06617692072237, 94.86770737679828, 107.8946434037343)","(141.0609817813765, 143.05693319838056, 158.44306680161944)","(51.963961693548384, 45.47001008064516, 55.04158266129032)","(137.9247439866635, 140.2629197427959, 156.67349368897356)","(57.581593927893735, 50.975806451612904, 61.67338709677419)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(97.64531024531024, 95.18585858585858, 109.04767676767676)","(141.67039771374138, 143.24196237199334, 159.05263157894737)","(53.11337760910816, 45.51328273244782, 56.69781783681214)","(137.9183535762483, 140.77282950967162, 157.73774179037338)","(58.181003584229394, 51.492383512544805, 62.95900537634409)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(98.00968862007169, 96.44002016129032, 109.05841173835125)","(142.40098566308242, 144.16621863799284, 159.49798387096774)","(53.314068100358426, 47.21527777777778, 56.215501792114694)","(138.7502240143369, 141.73902329749103, 158.09408602150538)","(57.57347670250896, 52.639560931899645, 62.42607526881721)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.21021227768216, 100.90940906483075, 114.90837636259323)","(143.53484526340657, 146.82943538861326, 163.0673281360737)","(55.55870540987479, 52.67115520907158, 63.647295062603355)","(140.3297634984382, 144.69567157518964, 162.12405176260597)","(61.343819723337795, 59.31258366800535, 70.62248995983936)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.15708571428571, 101.37422857142857, 116.12931428571429)","(144.07858823529412, 146.51858823529412, 163.45388235294118)","(57.91317647058823, 54.029411764705884, 64.86305882352941)","(140.0671111111111, 144.58311111111112, 163.07933333333332)","(62.55155555555555, 60.24355555555555, 72.902)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.0205966724039, 101.77796901893288, 116.221801491681)","(144.12756909992913, 147.42097802976613, 163.95133475076778)","(57.55090952043468, 53.91235530356721, 64.9310181904087)","(140.91722445336904, 145.41142347166445, 163.58768406961178)","(61.4665327978581, 60.24364123159304, 72.21932173136993)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.97731466406165, 101.75529143601433, 115.81108216650385)","(143.9442213297635, 147.31191432396253, 163.32909415439536)","(57.76238286479251, 53.72869254796966, 64.73070058009817)","(140.61953075459735, 146.04713591206934, 163.39082646374973)","(61.57006975269499, 59.80342422320862, 71.60621433100825)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.10106880427522, 102.1247160988644, 116.3810955243821)","(143.50013386880858, 147.10843373493975, 164.07630522088354)","(58.5616, 55.610933333333335, 66.43813333333334)","(139.54645247657297, 144.59518072289157, 162.58607764390896)","(63.11946666666667, 61.53413333333334, 72.79946666666666)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.30764092287139, 101.55099943476696, 115.01613483377011)","(144.64574085816952, 146.72225745085606, 163.04671316846333)","(57.717263157894735, 53.56757894736842, 63.817684210526316)","(141.30341365461848, 145.90381526104417, 163.1164658634538)","(61.8762, 60.2188, 70.3002)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.25679992698065, 100.546139101862, 114.81904892296458)","(143.2307411464038, 145.10898138006573, 161.66575392479007)","(57.337714494341, 52.05056589996349, 64.11883899233297)","(141.675428988682, 145.4446878422782, 163.26305220883535)","(62.783315078495804, 59.58032128514056, 70.22855056589997)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.89201259662181, 101.65760091611796, 116.21087890065846)","(143.58114812189936, 146.7408457358847, 163.2598629813371)","(58.05270588235294, 54.48894117647059, 65.59388235294118)","(140.0814368585453, 144.95046854082997, 163.17447568049977)","(62.162444444444446, 60.67777777777778, 72.98266666666666)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.12118375576037, 101.62824020737327, 116.29615495391705)","(141.5495391705069, 144.9432603686636, 161.82056451612902)","(60.44268433179724, 56.802707373271886, 68.21918202764977)","(138.31048387096774, 143.10714285714286, 160.65120967741936)","(64.18202764976958, 61.65985023041475, 74.49366359447005)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.39966397849463, 101.22708333333334, 116.88501344086022)","(142.63037634408602, 145.5040322580645, 162.3518817204301)","(59.84435483870968, 54.98844086021506, 68.01801075268817)","(139.32043010752687, 143.81747311827957, 161.94704301075268)","(63.803494623655915, 60.598387096774196, 75.22311827956989)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.4370360091584, 101.2911260667453, 116.13938805245265)","(142.42425115207374, 145.11808755760367, 161.99683179723502)","(59.61904761904762, 55.46414228341939, 67.18846815834767)","(139.11182795698926, 143.24301075268818, 162.1263440860215)","(64.8425702811245, 61.538688085676036, 73.39625167336011)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.51754385964912, 101.06666666666666, 114.99213184476342)","(142.6697208608566, 145.43746004687833, 161.56999786916685)","(57.36481324278438, 54.08679966044143, 65.29711375212224)","(139.93905817174516, 144.65800127849988, 161.27849989345833)","(62.42550933786078, 60.43909168081494, 72.19736842105263)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.23346828609986, 100.61650922177238, 114.72700179937021)","(142.1039136302294, 144.51776878092667, 160.66014394961763)","(58.06185335132704, 54.39541160593792, 64.95726495726495)","(139.26203328834907, 143.26855600539812, 160.9838056680162)","(61.506072874493924, 60.28430049482681, 72.3067926225821)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.47505668934241, 100.71371882086167, 115.15017006802721)","(142.65102040816328, 145.42562358276643, 162.1609977324263)","(56.97369614512472, 53.810430839002265, 64.52834467120181)","(140.15238095238095, 144.36984126984126, 162.3126984126984)","(62.12312925170068, 59.248979591836736, 71.59863945578232)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.60065894114973, 100.95819132015451, 114.74579640990684)","(143.27299635701274, 146.16051912568307, 162.16507285974498)","(57.00816326530612, 53.6514739229025, 63.84195011337869)","(140.42964480874318, 144.91120218579235, 162.5721766848816)","(62.02857142857143, 59.4734693877551, 70.79274376417233)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.61451583040177, 100.68228105906314, 114.56674689872246)","(143.55194805194805, 146.12411873840446, 162.3109461966605)","(55.876755358462674, 51.849039172209906, 62.32908351810791)","(141.9274582560297, 146.45417439703155, 164.00871985157698)","(61.44438285291944, 58.67257945306726, 70.01330376940133)",90,0,0.9990234375
0,0,0,0,0,N/A,dimgray,"(101.09423355549116, 101.75885250651984, 115.29533468559838)","(144.42300334768055, 147.7238163558106, 163.66307986609277)","(57.18528221005001, 53.76637294593951, 63.671826625387)","(141.420054200542, 146.08965672990064, 163.45528455284554)","(61.64529914529915, 59.69815564552407, 70.59019343229869)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.55598611914401, 101.67813765182186, 115.49895893580104)","(144.52655394141462, 147.27816146701596, 164.05644201000237)","(57.88544891640867, 53.640628721124074, 64.91140747797094)","(141.11898335582546, 145.43139901034638, 162.69478182636078)","(62.65407107512371, 60.226945569050834, 70.2204228520018)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.33744339951237, 102.45559038662486, 116.60236851271334)","(144.01850780798148, 147.74175824175825, 164.12724117987275)","(58.476094470046085, 55.38421658986175, 66.60771889400921)","(140.73468286099865, 146.02321187584346, 162.65910931174088)","(62.42795698924731, 60.9002688172043, 73.21532258064516)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.92039191671769, 102.40398915230513, 116.25623305047678)","(143.10447214076245, 146.52529325513197, 162.93365102639297)","(60.84848484848485, 57.50273822562979, 67.68784227820372)","(139.70530913978496, 143.6206317204301, 161.84341397849462)","(64.33601070950469, 62.23025435073628, 72.75736278447121)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.3216313529982, 101.6678437889489, 117.28070904306882)","(143.13052208835342, 146.22518646012622, 162.9609868043603)","(59.59581181870338, 55.38726333907057, 67.55765920826161)","(139.24551539491299, 143.63239625167336, 162.65943775100402)","(63.32021419009371, 61.31164658634538, 75.67523427041499)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.37223156714326, 101.20374264087468, 115.35513036164845)","(140.58478513356562, 143.26742160278746, 159.49477351916377)","(59.550813008130085, 56.77061556329849, 67.62746806039489)","(137.99674796747968, 142.59159891598915, 159.76341463414633)","(63.3159891598916, 62.02737127371274, 74.29566395663957)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.07624388497793, 100.71763512707314, 114.41325617468082)","(140.17742706838834, 143.49808703969393, 159.83739837398375)","(57.472731602762565, 54.917599428435345, 65.22481543224578)","(138.63845050215207, 143.05212816834052, 160.47274031563845)","(64.33484162895928, 61.747320790664446, 72.4884496308645)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.80919420138436, 101.0601410474076, 115.44207914326759)","(141.61808367071524, 144.1740890688259, 160.61646423751688)","(58.969770580296895, 55.601889338731446, 66.66828609986504)","(139.05996963562754, 142.87246963562754, 160.41295546558703)","(63.524544534412954, 61.445597165991906, 73.84564777327935)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.48264897757798, 101.53889589386547, 114.41943972369936)","(142.80532971996388, 145.91553748870822, 162.03455284552845)","(56.84862798020693, 54.34570400359874, 64.00494826810616)","(140.29674796747966, 145.26208814719726, 161.65297389816004)","(62.23439164713403, 60.8312380140635, 70.21180481568294)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.041437264561, 100.20032840722496, 114.83637592968222)","(141.55400696864112, 145.0301974448316, 160.9351529229578)","(56.13900134952767, 52.641796799691534, 64.56660882976672)","(139.99922570654277, 144.89488966318234, 162.2257065427797)","(62.80335454019664, 58.59687680740312, 71.99652978600346)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(100.24803524648726, 101.00476303881877, 114.88640152417243)","(141.67754227196951, 144.54536794474876, 160.46249106930222)","(58.10002381519409, 54.628482972136226, 65.48678256727793)","(138.64872588711597, 143.5282210050012, 160.55417956656348)","(62.56584901166944, 61.316980233388904, 73.04215289354609)",90,0,1.0
0,0,0,0,0,N/A,dimgray,"(101.67002012072435, 101.9230163590237, 116.67789344764238)","(142.40395894428153, 146.26502932551318, 163.07514662756597)","(61.123767798466595, 56.58415480102227, 68.95107703541439)","(139.03125, 143.6374327956989, 160.81854838709677)","(64.4367469879518, 61.453145917001336, 74.10408299866131)",90,0,0.9990234375
